fold,epoch,train_loss,heldout_auroc,detector,modality,crop
0,1,0.0490687180911114,0.5279503105590062,convae,CGI,leg
0,2,0.0084429068163672,0.5916149068322981,convae,CGI,leg
0,3,0.0044519228033412,0.6164596273291925,convae,CGI,leg
0,4,0.0034445546915663,0.6614906832298136,convae,CGI,leg
0,5,0.0029529235484674,0.6366459627329193,convae,CGI,leg
0,6,0.0025505020049455,0.6304347826086957,convae,CGI,leg
0,7,0.0023102830867008,0.6413043478260869,convae,CGI,leg
0,8,0.0021857319232029,0.6537267080745341,convae,CGI,leg
0,9,0.0020428228382502,0.6444099378881988,convae,CGI,leg
0,10,0.0018986966261707,0.6444099378881987,convae,CGI,leg
0,11,0.0018773954719833,0.6273291925465839,convae,CGI,leg
0,12,0.0017942507170816,0.6475155279503105,convae,CGI,leg
0,13,0.0017240480665313,0.6381987577639752,convae,CGI,leg
0,14,0.0016609498320107,0.6475155279503104,convae,CGI,leg
0,15,0.0015754441909463,0.6583850931677019,convae,CGI,leg
0,16,0.0015453537170327,0.6335403726708074,convae,CGI,leg
0,17,0.0015467809877209,0.6692546583850932,convae,CGI,leg
0,18,0.0014584014770356,0.6692546583850931,convae,CGI,leg
0,19,0.0014345753559354,0.6785714285714285,convae,CGI,leg
0,20,0.0013456720793666,0.6583850931677018,convae,CGI,leg
0,21,0.0012990532248658,0.6909937888198758,convae,CGI,leg
0,22,0.0012810741749287,0.6863354037267081,convae,CGI,leg
0,23,0.0012968372934237,0.6630434782608696,convae,CGI,leg
0,24,0.0012823584408895,0.6692546583850931,convae,CGI,leg
0,25,0.0012449676714898,0.6739130434782608,convae,CGI,leg
0,26,0.0011727770982973,0.6987577639751552,convae,CGI,leg
0,27,0.0011202906852312,0.6878881987577639,convae,CGI,leg
0,28,0.0011298073518792,0.6785714285714286,convae,CGI,leg
0,29,0.0011544274878156,0.6614906832298137,convae,CGI,leg
0,30,0.0011686794992671,0.7065217391304348,convae,CGI,leg
0,31,0.0010715626491002,0.6754658385093169,convae,CGI,leg
0,32,0.0010552483248855,0.6940993788819876,convae,CGI,leg
0,33,0.001037793210912,0.6909937888198758,convae,CGI,leg
0,34,0.0010387223773347,0.68944099378882,convae,CGI,leg
0,35,0.0010012301381495,0.670807453416149,convae,CGI,leg
0,36,0.0010131622999415,0.7018633540372671,convae,CGI,leg
0,37,0.001013325671566,0.6832298136645962,convae,CGI,leg
0,38,0.0009456323811911,0.6832298136645962,convae,CGI,leg
0,39,0.0009684391301347,0.6878881987577641,convae,CGI,leg
0,40,0.0009681278906606,0.6568322981366459,convae,CGI,leg
1,1,0.0494773843453128,0.5360501567398119,convae,CGI,leg
1,2,0.0085098882360033,0.6473354231974923,convae,CGI,leg
1,3,0.0044492272506818,0.658307210031348,convae,CGI,leg
1,4,0.003472408560781,0.6724137931034483,convae,CGI,leg
1,5,0.0029040646837981,0.6661442006269592,convae,CGI,leg
1,6,0.0025555525860015,0.6849529780564264,convae,CGI,leg
1,7,0.002368980506633,0.6833855799373041,convae,CGI,leg
1,8,0.0021585279532533,0.7068965517241379,convae,CGI,leg
1,9,0.0020815243185277,0.6755485893416928,convae,CGI,leg
1,10,0.0019361280546014,0.6943573667711598,convae,CGI,leg
1,11,0.0018174434247901,0.7178683385579937,convae,CGI,leg
1,12,0.0018146003486156,0.7100313479623824,convae,CGI,leg
1,13,0.001712148506778,0.6802507836990597,convae,CGI,leg
1,14,0.0016514397668285,0.7115987460815046,convae,CGI,leg
1,15,0.0016159024866356,0.677115987460815,convae,CGI,leg
1,16,0.0014960986898707,0.6990595611285266,convae,CGI,leg
1,17,0.001504869505235,0.7037617554858934,convae,CGI,leg
1,18,0.0014469341450893,0.6943573667711599,convae,CGI,leg
1,19,0.0014067622407427,0.7147335423197492,convae,CGI,leg
1,20,0.0013468472399134,0.7053291536050157,convae,CGI,leg
1,21,0.0013220661732736,0.7131661442006269,convae,CGI,leg
1,22,0.0012872605760772,0.7100313479623825,convae,CGI,leg
1,23,0.0012872945078086,0.7037617554858934,convae,CGI,leg
1,24,0.0012596017506133,0.7115987460815048,convae,CGI,leg
1,25,0.001210647163122,0.7084639498432602,convae,CGI,leg
1,26,0.0011803112602668,0.7304075235109718,convae,CGI,leg
1,27,0.0011566919394917,0.7115987460815048,convae,CGI,leg
1,28,0.0011961310744541,0.7241379310344828,convae,CGI,leg
1,29,0.001173396705529,0.7115987460815048,convae,CGI,leg
1,30,0.0011432631492795,0.7163009404388715,convae,CGI,leg
1,31,0.001126403642377,0.7304075235109718,convae,CGI,leg
1,32,0.0010801961773695,0.7163009404388715,convae,CGI,leg
1,33,0.0010266613395437,0.719435736677116,convae,CGI,leg
1,34,0.0010219318941929,0.7147335423197492,convae,CGI,leg
1,35,0.0009871074810825,0.7366771159874609,convae,CGI,leg
1,36,0.001012490395422,0.6990595611285266,convae,CGI,leg
1,37,0.0009748555830617,0.731974921630094,convae,CGI,leg
1,38,0.001005231376543,0.725705329153605,convae,CGI,leg
1,39,0.0009923860141674,0.7366771159874608,convae,CGI,leg
1,40,0.0009158299413067,0.7241379310344828,convae,CGI,leg
2,1,0.0511219251462291,0.4535256410256411,convae,CGI,leg
2,2,0.0093365923157204,0.516025641025641,convae,CGI,leg
2,3,0.0047615309091821,0.5256410256410257,convae,CGI,leg
2,4,0.0035171790860224,0.5592948717948718,convae,CGI,leg
2,5,0.0030209491192871,0.5592948717948718,convae,CGI,leg
2,6,0.0026707663611381,0.5721153846153846,convae,CGI,leg
2,7,0.0024559132754306,0.5464743589743589,convae,CGI,leg
2,8,0.002250836677497,0.5608974358974359,convae,CGI,leg
2,9,0.0020796093048024,0.5769230769230769,convae,CGI,leg
2,10,0.0020088624581545,0.5913461538461539,convae,CGI,leg
2,11,0.0018785098201923,0.5817307692307692,convae,CGI,leg
2,12,0.0017853771865052,0.576923076923077,convae,CGI,leg
2,13,0.0017671239965227,0.5480769230769231,convae,CGI,leg
2,14,0.0017027816287161,0.5657051282051282,convae,CGI,leg
2,15,0.001587154131919,0.576923076923077,convae,CGI,leg
2,16,0.0016200414959358,0.5592948717948718,convae,CGI,leg
2,17,0.0015258198691066,0.5801282051282051,convae,CGI,leg
