fold,epoch,train_loss,heldout_auroc,detector,modality,crop
0,1,0.020675164396399,0.7080745341614907,stfpm,CGI,leg
0,2,0.0107227736562864,0.7080745341614907,stfpm,CGI,leg
0,3,0.0082407329998059,0.701863354037267,stfpm,CGI,leg
0,4,0.0073968340150796,0.7142857142857143,stfpm,CGI,leg
0,5,0.0069149797786976,0.7142857142857143,stfpm,CGI,leg
0,6,0.0065868215683328,0.7127329192546583,stfpm,CGI,leg
0,7,0.0063106432810678,0.7220496894409938,stfpm,CGI,leg
0,8,0.0060563997657668,0.7298136645962733,stfpm,CGI,leg
0,9,0.0058411147106565,0.7236024844720497,stfpm,CGI,leg
0,10,0.0056208189052191,0.7360248447204969,stfpm,CGI,leg
0,11,0.0055184349165282,0.7391304347826086,stfpm,CGI,leg
0,12,0.0054048808527598,0.7437888198757764,stfpm,CGI,leg
0,13,0.005271334492647,0.7391304347826086,stfpm,CGI,leg
0,14,0.005150894644475,0.7375776397515528,stfpm,CGI,leg
0,15,0.0050701467460547,0.75,stfpm,CGI,leg
0,16,0.004918192642527,0.734472049689441,stfpm,CGI,leg
0,17,0.0051070605144091,0.7484472049689441,stfpm,CGI,leg
0,18,0.0048055037452957,0.7468944099378882,stfpm,CGI,leg
0,19,0.0048056262434276,0.7422360248447205,stfpm,CGI,leg
0,20,0.0047099106727749,0.7484472049689441,stfpm,CGI,leg
0,21,0.0046947622159904,0.7406832298136645,stfpm,CGI,leg
0,22,0.0046772149259427,0.7422360248447204,stfpm,CGI,leg
0,23,0.0046098325625903,0.7375776397515529,stfpm,CGI,leg
0,24,0.0045563209241015,0.7437888198757764,stfpm,CGI,leg
0,25,0.0045932596389302,0.7236024844720497,stfpm,CGI,leg
0,26,0.004526574760465,0.7360248447204969,stfpm,CGI,leg
0,27,0.0045055553107902,0.7453416149068323,stfpm,CGI,leg
0,28,0.0044213134603787,0.7453416149068323,stfpm,CGI,leg
0,29,0.0044065699158902,0.7515527950310559,stfpm,CGI,leg
0,30,0.0044472587067012,0.7422360248447204,stfpm,CGI,leg
0,31,0.0043983548159805,0.7406832298136646,stfpm,CGI,leg
0,32,0.0043350796715369,0.7437888198757764,stfpm,CGI,leg
0,33,0.0043214230605376,0.7453416149068323,stfpm,CGI,leg
0,34,0.0043188774278165,0.7531055900621118,stfpm,CGI,leg
0,35,0.0043352849466008,0.7484472049689441,stfpm,CGI,leg
0,36,0.0042965564907176,0.7531055900621119,stfpm,CGI,leg
0,37,0.004379256106469,0.7468944099378882,stfpm,CGI,leg
0,38,0.0042049485162938,0.7406832298136645,stfpm,CGI,leg
0,39,0.0041878189517645,0.7298136645962733,stfpm,CGI,leg
0,40,0.004300193859374,0.7515527950310559,stfpm,CGI,leg
1,1,0.0207628909815806,0.6880877742946708,stfpm,CGI,leg
1,2,0.010918961936682,0.6880877742946708,stfpm,CGI,leg
1,3,0.0084332743662411,0.6974921630094044,stfpm,CGI,leg
1,4,0.0074761332317251,0.7021943573667712,stfpm,CGI,leg
1,5,0.0069455826538061,0.7115987460815048,stfpm,CGI,leg
1,6,0.0066291780205439,0.706896551724138,stfpm,CGI,leg
1,7,0.0063435723738311,0.7131661442006269,stfpm,CGI,leg
1,8,0.0061449549420232,0.7053291536050157,stfpm,CGI,leg
1,9,0.0059394959734567,0.7053291536050157,stfpm,CGI,leg
1,10,0.0058307905111966,0.706896551724138,stfpm,CGI,leg
1,11,0.0056470549706866,0.700626959247649,stfpm,CGI,leg
1,12,0.0054804961879085,0.7084639498432601,stfpm,CGI,leg
1,13,0.0053987768908586,0.7100313479623824,stfpm,CGI,leg
1,14,0.0052944181378849,0.7037617554858934,stfpm,CGI,leg
1,15,0.0053110092375982,0.7053291536050157,stfpm,CGI,leg
1,16,0.0051078963458579,0.706896551724138,stfpm,CGI,leg
1,17,0.0050253999494771,0.7084639498432602,stfpm,CGI,leg
1,18,0.0050135840220744,0.7053291536050157,stfpm,CGI,leg
1,19,0.004905932288163,0.7053291536050157,stfpm,CGI,leg
1,20,0.0050290780685318,0.7100313479623825,stfpm,CGI,leg
1,21,0.0050133835246578,0.7068965517241379,stfpm,CGI,leg
1,22,0.0047597517794166,0.7163009404388714,stfpm,CGI,leg
1,23,0.0047925975585432,0.7053291536050157,stfpm,CGI,leg
1,24,0.0047436567241955,0.7068965517241379,stfpm,CGI,leg
1,25,0.0046356276989734,0.7037617554858934,stfpm,CGI,leg
1,26,0.0046222435848958,0.7084639498432601,stfpm,CGI,leg
1,27,0.0045704447908044,0.7053291536050156,stfpm,CGI,leg
1,28,0.0045873888022405,0.713166144200627,stfpm,CGI,leg
