detector,modality,crop,recording,pass,cow_id,score_1_3,anomaly,max_concurrent,group,score,fold
patchcore,HEI_comb5,leg,1,1,582.0,2,1,2,582.0,5.569634437561035,2
patchcore,HEI_comb5,leg,1,2,403.0,2,1,2,403.0,5.762034613911698,4
patchcore,HEI_comb5,leg,2,1,578.0,1,0,2,578.0,5.744609404832889,3
patchcore,HEI_comb5,leg,2,2,603.0,1,0,2,603.0,5.876798803156072,3
patchcore,HEI_comb5,leg,3,1,431.0,1,0,2,431.0,5.722437214207005,1
patchcore,HEI_comb5,leg,3,2,555.0,2,1,2,555.0,5.6924935933705925,0
patchcore,HEI_comb5,leg,3,3,766.0,2,1,2,766.0,6.042099052005344,3
patchcore,HEI_comb5,leg,4,1,550.0,1,0,2,550.0,5.541223672720102,0
patchcore,HEI_comb5,leg,4,2,419.0,1,0,2,419.0,5.499468020903758,1
patchcore,HEI_comb5,leg,6,1,416.0,1,0,1,416.0,5.668177655764988,0
patchcore,HEI_comb5,leg,7,1,568.0,1,0,3,568.0,6.018832216871545,3
patchcore,HEI_comb5,leg,7,2,,1,0,3,unknown,5.983182236000344,1
patchcore,HEI_comb5,leg,7,3,411.0,2,1,3,411.0,5.701813620190288,3
patchcore,HEI_comb5,leg,8,1,319.0,1,0,3,319.0,5.719790562987328,1
patchcore,HEI_comb5,leg,8,2,325.0,1,0,3,325.0,6.053116003672282,4
patchcore,HEI_comb5,leg,8,3,344.0,2,1,3,344.0,6.0391675978899,0
patchcore,HEI_comb5,leg,8,4,322.0,2,1,3,322.0,5.884013476195158,0
patchcore,HEI_comb5,leg,9,1,891.0,1,0,1,891.0,5.8877842903137205,4
patchcore,HEI_comb5,leg,10,1,566.0,1,0,2,566.0,5.798096317993967,4
patchcore,HEI_comb5,leg,10,2,743.0,2,1,2,743.0,5.900659503006354,3
patchcore,HEI_comb5,leg,10,3,2928.0,1,0,2,2928.0,5.783843540563816,2
