detector,modality,crop,recording,pass,cow_id,score_1_3,anomaly,max_concurrent,group,score,fold
patchcore,HEI_comb4,leg,1,1,582.0,2,1,2,582.0,5.40898238985162,2
patchcore,HEI_comb4,leg,1,2,403.0,2,1,2,403.0,5.68080713690781,4
patchcore,HEI_comb4,leg,2,1,578.0,1,0,2,578.0,5.6610648937714405,3
patchcore,HEI_comb4,leg,2,2,603.0,1,0,2,603.0,5.79150635545904,3
patchcore,HEI_comb4,leg,3,1,431.0,1,0,2,431.0,5.702364290082777,1
patchcore,HEI_comb4,leg,3,2,555.0,2,1,2,555.0,5.708011768959664,0
patchcore,HEI_comb4,leg,3,3,766.0,2,1,2,766.0,6.141790478317826,3
patchcore,HEI_comb4,leg,4,1,550.0,1,0,2,550.0,5.526437514867538,0
patchcore,HEI_comb4,leg,4,2,419.0,1,0,2,419.0,5.447449219532502,1
patchcore,HEI_comb4,leg,6,1,416.0,1,0,1,416.0,5.782822234289987,0
patchcore,HEI_comb4,leg,7,1,568.0,1,0,3,568.0,5.970951029594908,3
patchcore,HEI_comb4,leg,7,2,,1,0,3,unknown,6.068192738073844,1
patchcore,HEI_comb4,leg,7,3,411.0,2,1,3,411.0,5.682438340297965,3
patchcore,HEI_comb4,leg,8,1,319.0,1,0,3,319.0,5.7377156019210815,1
patchcore,HEI_comb4,leg,8,2,325.0,1,0,3,325.0,6.051718914147579,4
patchcore,HEI_comb4,leg,8,3,344.0,2,1,3,344.0,5.998241439461708,0
patchcore,HEI_comb4,leg,8,4,322.0,2,1,3,322.0,5.7161661077428745,0
patchcore,HEI_comb4,leg,9,1,891.0,1,0,1,891.0,6.155840511322022,4
patchcore,HEI_comb4,leg,10,1,566.0,1,0,2,566.0,5.830420468982897,4
patchcore,HEI_comb4,leg,10,2,743.0,2,1,2,743.0,5.863136826491937,3
patchcore,HEI_comb4,leg,10,3,2928.0,1,0,2,2928.0,5.731233480500012,2
patchcore,HEI_comb4,leg,11,1,755.0,1,0,3,755.0,6.056383155113043,4
patchcore,HEI_comb4,leg,11,2,884.0,2,1,3,884.0,6.1682631535963575,4
patchcore,HEI_comb4,leg,11,3,739.0,2,1,3,739.0,5.8967333912849424,4
patchcore,HEI_comb4,leg,11,4,554.0,2,1,3,554.0,5.694836058515183,1
patchcore,HEI_comb4,leg,11,5,313.0,1,0,3,313.0,5.539862337112427,0
patchcore,HEI_comb4,leg,11,6,890.0,1,0,3,890.0,6.324360473735912,0
patchcore,HEI_comb4,leg,11,7,328.0,2,1,3,328.0,6.96688419707278,4
patchcore,HEI_comb4,leg,11,8,373.0,1,0,3,373.0,5.9554821505691065,3
patchcore,HEI_comb4,leg,12,1,879.0,1,0,2,879.0,6.475464485309742,2
patchcore,HEI_comb4,leg,12,2,826.0,2,1,2,826.0,6.2153768340746565,1
patchcore,HEI_comb4,leg,13,1,884.0,3,1,1,884.0,6.032397783719576,4
patchcore,HEI_comb4,leg,14,1,1450.0,2,1,3,1450.0,6.232609272003174,0
patchcore,HEI_comb4,leg,14,2,865.0,2,1,3,865.0,5.893132252163357,1
patchcore,HEI_comb4,leg,14,3,339.0,2,1,3,339.0,6.506210094028049,1
patchcore,HEI_comb4,leg,14,4,301.0,1,0,3,301.0,6.0168654485182325,4
patchcore,HEI_comb4,leg,14,5,328.0,2,1,3,328.0,6.14738717992255,4
patchcore,HEI_comb4,leg,14,6,817.0,1,0,3,817.0,6.304241913120921,2
patchcore,HEI_comb4,leg,15,1,775.0,2,1,1,775.0,5.924790106321636,4
patchcore,HEI_comb4,leg,16,1,319.0,1,0,1,319.0,6.202895096370152,1
patchcore,HEI_comb4,leg,17,1,825.0,2,1,1,825.0,5.925061480204264,2
