detector,modality,crop,recording,pass,cow_id,score_1_3,anomaly,max_concurrent,group,score,fold
patchcore,HEI_comb3,leg,1,1,582.0,2,1,2,582.0,5.6335264381609464,2
patchcore,HEI_comb3,leg,1,2,403.0,2,1,2,403.0,5.800418981691686,4
patchcore,HEI_comb3,leg,2,1,578.0,1,0,2,578.0,5.875752889193022,3
patchcore,HEI_comb3,leg,2,2,603.0,1,0,2,603.0,5.780686855316162,3
patchcore,HEI_comb3,leg,3,1,431.0,1,0,2,431.0,5.786823143830171,1
patchcore,HEI_comb3,leg,3,2,555.0,2,1,2,555.0,5.832884157026136,0
patchcore,HEI_comb3,leg,3,3,766.0,2,1,2,766.0,6.054845527366355,3
patchcore,HEI_comb3,leg,4,1,550.0,1,0,2,550.0,5.6156912950369025,0
patchcore,HEI_comb3,leg,4,2,419.0,1,0,2,419.0,5.515057135850955,1
patchcore,HEI_comb3,leg,6,1,416.0,1,0,1,416.0,5.782014812741961,0
patchcore,HEI_comb3,leg,7,1,568.0,1,0,3,568.0,6.0331823064925825,3
patchcore,HEI_comb3,leg,7,2,,1,0,3,unknown,6.096857715536047,1
patchcore,HEI_comb3,leg,7,3,411.0,2,1,3,411.0,5.771658686704414,3
patchcore,HEI_comb3,leg,8,1,319.0,1,0,3,319.0,5.658259212970734,1
patchcore,HEI_comb3,leg,8,2,325.0,1,0,3,325.0,6.0891448078733506,4
patchcore,HEI_comb3,leg,8,3,344.0,2,1,3,344.0,6.113098040223122,0
patchcore,HEI_comb3,leg,8,4,322.0,2,1,3,322.0,5.8249628278944225,0
patchcore,HEI_comb3,leg,9,1,891.0,1,0,1,891.0,5.95406213760376,4
patchcore,HEI_comb3,leg,10,1,566.0,1,0,2,566.0,5.794010199998555,4
patchcore,HEI_comb3,leg,10,2,743.0,2,1,2,743.0,6.001108599872124,3
patchcore,HEI_comb3,leg,10,3,2928.0,1,0,2,2928.0,5.829716007883956,2
patchcore,HEI_comb3,leg,11,1,755.0,1,0,3,755.0,6.009534236996672,4
patchcore,HEI_comb3,leg,11,2,884.0,2,1,3,884.0,6.238373918966814,4
patchcore,HEI_comb3,leg,11,3,739.0,2,1,3,739.0,6.001531255245209,4
patchcore,HEI_comb3,leg,11,4,554.0,2,1,3,554.0,5.859201806656857,1
patchcore,HEI_comb3,leg,11,5,313.0,1,0,3,313.0,5.67841950416565,0
patchcore,HEI_comb3,leg,11,6,890.0,1,0,3,890.0,6.354248613924594,0
patchcore,HEI_comb3,leg,11,7,328.0,2,1,3,328.0,6.719623870037972,4
patchcore,HEI_comb3,leg,11,8,373.0,1,0,3,373.0,6.224173777031176,3
patchcore,HEI_comb3,leg,12,1,879.0,1,0,2,879.0,6.472656108714916,2
patchcore,HEI_comb3,leg,12,2,826.0,2,1,2,826.0,6.291163722674052,1
patchcore,HEI_comb3,leg,13,1,884.0,3,1,1,884.0,6.17029410142165,4
patchcore,HEI_comb3,leg,14,1,1450.0,2,1,3,1450.0,6.180915498733521,0
patchcore,HEI_comb3,leg,14,2,865.0,2,1,3,865.0,5.925128830803765,1
patchcore,HEI_comb3,leg,14,3,339.0,2,1,3,339.0,6.566416178809272,1
patchcore,HEI_comb3,leg,14,4,301.0,1,0,3,301.0,6.2395430478182705,4
patchcore,HEI_comb3,leg,14,5,328.0,2,1,3,328.0,6.201207972587423,4
patchcore,HEI_comb3,leg,14,6,817.0,1,0,3,817.0,6.245996137944664,2
patchcore,HEI_comb3,leg,15,1,775.0,2,1,1,775.0,6.022826357891685,4
patchcore,HEI_comb3,leg,16,1,319.0,1,0,1,319.0,6.027810880116054,1
patchcore,HEI_comb3,leg,17,1,825.0,2,1,1,825.0,5.820913680394491,2
patchcore,HEI_comb3,leg,18,1,313.0,1,0,3,313.0,6.525301101880196,0
patchcore,HEI_comb3,leg,18,2,818.0,2,1,3,818.0,6.233706868213156,4
patchcore,HEI_comb3,leg,18,3,894.0,2,1,3,894.0,6.003691041791761,3
patchcore,HEI_comb3,leg,18,4,345.0,1,0,3,345.0,6.373611807823181,4
patchcore,HEI_comb3,leg,19,1,369.0,2,1,1,369.0,6.221078409467425,1
patchcore,HEI_comb3,leg,20,1,769.0,2,1,2,769.0,6.47248261315482,2
patchcore,HEI_comb3,leg,20,2,997.0,1,0,2,997.0,6.0128055316645925,1
patchcore,HEI_comb3,leg,21,1,408.0,1,0,3,408.0,6.259915120673902,1
patchcore,HEI_comb3,leg,21,2,785.0,2,1,3,785.0,6.3764746487140656,2
patchcore,HEI_comb3,leg,21,3,2892.0,1,0,3,2892.0,5.792648392338907,4
patchcore,HEI_comb3,leg,22,1,331.0,1,0,3,331.0,5.942104070614546,4
patchcore,HEI_comb3,leg,22,2,743.0,2,1,3,743.0,5.947738280663123,3
patchcore,HEI_comb3,leg,22,3,437.0,1,0,3,437.0,5.979337182155875,1
patchcore,HEI_comb3,leg,22,4,6003.0,1,0,3,6003.0,5.9938529673076815,0
patchcore,HEI_comb3,leg,22,5,350.0,2,1,3,350.0,5.729547319741084,1
patchcore,HEI_comb3,leg,22,6,858.0,2,1,3,858.0,5.7415198438307815,0
patchcore,HEI_comb3,leg,23,1,568.0,1,0,2,568.0,6.055026555061341,3
patchcore,HEI_comb3,leg,23,2,302.0,1,0,2,302.0,6.2842186027103,3
patchcore,HEI_comb3,leg,24,1,566.0,1,0,1,566.0,5.939120160208808,4
patchcore,HEI_comb3,leg,27,1,405.0,2,1,3,405.0,6.077387027251414,3
patchcore,HEI_comb3,leg,27,2,317.0,2,1,3,317.0,5.8425780194146295,3
patchcore,HEI_comb3,leg,27,3,8006.0,1,0,3,8006.0,6.055092667088364,2
patchcore,HEI_comb3,leg,27,4,2941.0,2,1,3,2941.0,6.48090636028963,0
patchcore,HEI_comb3,leg,27,5,774.0,2,1,3,774.0,6.0521155516306555,0
patchcore,HEI_comb3,leg,27,6,327.0,2,1,3,327.0,5.818870271955218,0
patchcore,HEI_comb3,leg,27,7,584.0,2,1,3,584.0,5.6033707618713375,1
patchcore,HEI_comb3,leg,27,8,550.0,1,0,3,550.0,5.7799746036529545,0
patchcore,HEI_comb3,leg,27,9,779.0,1,0,3,779.0,5.838845087931706,4
patchcore,HEI_comb3,leg,28,1,313.0,1,0,3,313.0,5.861173137029012,0
patchcore,HEI_comb3,leg,28,2,826.0,2,1,3,826.0,6.1009515183312555,1
patchcore,HEI_comb3,leg,28,3,817.0,1,0,3,817.0,6.217803955078125,2
patchcore,HEI_comb3,leg,29,1,2952.0,2,1,3,2952.0,6.068355706002977,2
patchcore,HEI_comb3,leg,29,2,781.0,2,1,3,781.0,6.260511643545968,3
patchcore,HEI_comb3,leg,29,3,369.0,1,0,3,369.0,6.025319748454624,1
patchcore,HEI_comb3,leg,34,1,858.0,2,1,2,858.0,6.125210748778449,0
patchcore,HEI_comb3,leg,34,2,2932.0,2,1,2,2932.0,6.011941934886732,1
patchcore,HEI_comb3,leg,35,1,586.0,1,0,3,586.0,5.922465452333776,0
patchcore,HEI_comb3,leg,35,2,317.0,2,1,3,317.0,5.956463146209717,3
patchcore,HEI_comb3,leg,35,3,405.0,1,0,3,405.0,6.196615511720831,3
patchcore,HEI_comb3,leg,35,4,2892.0,1,0,3,2892.0,6.1272529225016745,4
patchcore,HEI_comb3,leg,35,5,351.0,1,0,3,351.0,5.997059941291809,3
patchcore,HEI_comb3,leg,36,1,582.0,2,1,1,582.0,5.9110450415775695,2
patchcore,HEI_comb3,leg,37,1,739.0,1,0,1,739.0,6.001257803705004,4
patchcore,HEI_comb3,leg,39,1,882.0,2,1,2,882.0,6.018236104179831,1
patchcore,HEI_comb3,leg,39,2,794.0,2,1,2,794.0,6.092344596982002,0
patchcore,HEI_comb3,leg,40,1,876.0,2,1,3,876.0,6.014792218500254,3
patchcore,HEI_comb3,leg,40,2,331.0,1,0,3,331.0,6.217203035354614,4
patchcore,HEI_comb3,leg,40,3,805.0,2,1,3,805.0,6.008717769231552,0
patchcore,HEI_comb3,leg,40,4,786.0,2,1,3,786.0,6.293588066101075,1
patchcore,HEI_comb3,leg,40,5,402.0,1,0,3,402.0,6.172535300254822,3
patchcore,HEI_comb3,leg,40,6,742.0,1,0,3,742.0,5.919171396054719,0
patchcore,HEI_comb3,leg,41,1,401.0,2,1,3,401.0,6.097089300984922,4
patchcore,HEI_comb3,leg,41,2,367.0,1,0,3,367.0,6.0357887890874125,1
patchcore,HEI_comb3,leg,42,1,889.0,2,1,1,889.0,6.20679912964503,2
patchcore,HEI_comb3,leg,50,1,458.0,2,1,1,458.0,6.13228095902337,4
patchcore,HEI_comb3,leg,51,1,455.0,1,0,2,455.0,5.906584123285805,3
patchcore,HEI_comb3,leg,51,2,387.0,1,0,2,387.0,6.1534214521709245,0
