fold,epoch,train_loss,heldout_auroc,detector,modality,crop
0,1,0.03411390260820145,0.5838509316770186,convae,FDEI,leg
0,2,0.003172893049966642,0.5093167701863354,convae,FDEI,leg
0,3,0.0014427565021552565,0.5279503105590062,convae,FDEI,leg
0,4,0.0009282988572663802,0.5295031055900621,convae,FDEI,leg
0,5,0.0007399742201746558,0.5186335403726707,convae,FDEI,leg
0,6,0.0006145418941194058,0.5186335403726707,convae,FDEI,leg
0,7,0.0005219144655661506,0.5652173913043479,convae,FDEI,leg
0,8,0.0005054278163589336,0.5403726708074534,convae,FDEI,leg
0,9,0.00042612850614922725,0.5574534161490684,convae,FDEI,leg
0,10,0.0003909842940246034,0.5807453416149069,convae,FDEI,leg
0,11,0.0003615256455078969,0.5667701863354038,convae,FDEI,leg
0,12,0.00034479090506170026,0.5652173913043479,convae,FDEI,leg
0,13,0.0003355991307904867,0.5745341614906831,convae,FDEI,leg
0,14,0.0003300006514230516,0.5745341614906833,convae,FDEI,leg
0,15,0.0002982441825167611,0.5652173913043479,convae,FDEI,leg
0,16,0.0002995705954325029,0.5574534161490683,convae,FDEI,leg
0,17,0.00027614438064528426,0.56055900621118,convae,FDEI,leg
0,18,0.00026607072093159457,0.5729813664596273,convae,FDEI,leg
0,19,0.0002702737242346244,0.5683229813664596,convae,FDEI,leg
0,20,0.0002499971083345516,0.5652173913043479,convae,FDEI,leg
0,21,0.00023996856852657767,0.5791925465838509,convae,FDEI,leg
0,22,0.00023345517396571646,0.5652173913043479,convae,FDEI,leg
0,23,0.00022382501605810502,0.5822981366459627,convae,FDEI,leg
0,24,0.00022181524418807416,0.5683229813664596,convae,FDEI,leg
0,25,0.00021672598949187743,0.563664596273292,convae,FDEI,leg
0,26,0.00020298251557634815,0.5745341614906833,convae,FDEI,leg
0,27,0.0001941637749705695,0.5885093167701864,convae,FDEI,leg
0,28,0.00019920754420306357,0.576086956521739,convae,FDEI,leg
0,29,0.0001962280407541524,0.6133540372670807,convae,FDEI,leg
0,30,0.00019062396145552523,0.5807453416149069,convae,FDEI,leg
0,31,0.0002045001577918384,0.5885093167701864,convae,FDEI,leg
0,32,0.0001847799804728885,0.6040372670807453,convae,FDEI,leg
0,33,0.00017700172304771746,0.5838509316770187,convae,FDEI,leg
0,34,0.00018473318209047832,0.5869565217391305,convae,FDEI,leg
0,35,0.00017171202114198375,0.5745341614906833,convae,FDEI,leg
0,36,0.00017678732076692517,0.5698757763975155,convae,FDEI,leg
0,37,0.00016826001647611498,0.5838509316770186,convae,FDEI,leg
0,38,0.00017130327487827152,0.6024844720496894,convae,FDEI,leg
0,39,0.0001693091794450848,0.593167701863354,convae,FDEI,leg
0,40,0.00016545021370137426,0.610248447204969,convae,FDEI,leg
1,1,0.034445594903594265,0.4592476489028213,convae,FDEI,leg
1,2,0.0031544069304255164,0.4796238244514106,convae,FDEI,leg
1,3,0.0014089459018846557,0.5940438871473354,convae,FDEI,leg
1,4,0.0009510112686776145,0.6206896551724138,convae,FDEI,leg
1,5,0.0007193892654383353,0.5877742946708464,convae,FDEI,leg
1,6,0.0006160025672516666,0.6081504702194358,convae,FDEI,leg
1,7,0.0005400294056399904,0.6003134796238244,convae,FDEI,leg
1,8,0.0004775314761627692,0.6081504702194358,convae,FDEI,leg
1,9,0.0004349150171955222,0.6238244514106583,convae,FDEI,leg
1,10,0.000387038462379985,0.6206896551724137,convae,FDEI,leg
1,11,0.0003720870413611838,0.6159874608150471,convae,FDEI,leg
1,12,0.0003530107459199841,0.6238244514106583,convae,FDEI,leg
1,13,0.0003235729601566114,0.6253918495297806,convae,FDEI,leg
1,14,0.0003111813775405743,0.6128526645768024,convae,FDEI,leg
1,15,0.0003041426830754138,0.609717868338558,convae,FDEI,leg
1,16,0.00027885794618646043,0.6442006269592476,convae,FDEI,leg
1,17,0.0002845904626193288,0.6316614420062696,convae,FDEI,leg
1,18,0.0002755583841422974,0.6316614420062696,convae,FDEI,leg
1,19,0.00025588971269271537,0.6394984326018809,convae,FDEI,leg
1,20,0.00024612377240757784,0.6285266457680251,convae,FDEI,leg
1,21,0.0002302496391791251,0.6332288401253918,convae,FDEI,leg
1,22,0.00023715215554368963,0.6489028213166146,convae,FDEI,leg
1,23,0.00023538933555357445,0.6457680250783698,convae,FDEI,leg
1,24,0.00023221922260707942,0.6347962382445141,convae,FDEI,leg
1,25,0.0002202976595569371,0.6175548589341693,convae,FDEI,leg
1,26,0.0002139455994108155,0.6473354231974923,convae,FDEI,leg
1,27,0.00020049231051964125,0.6347962382445141,convae,FDEI,leg
1,28,0.00021369706501523468,0.6379310344827587,convae,FDEI,leg
1,29,0.00021014679227230994,0.6598746081504703,convae,FDEI,leg
1,30,0.00020227617232796772,0.6536050156739812,convae,FDEI,leg
1,31,0.0001912970229057308,0.6410658307210032,convae,FDEI,leg
1,32,0.00017886690409127777,0.64576802507837,convae,FDEI,leg
1,33,0.0001842676818524661,0.6426332288401255,convae,FDEI,leg
1,34,0.00018019272864720843,0.6394984326018809,convae,FDEI,leg
1,35,0.00017438209583682364,0.6300940438871473,convae,FDEI,leg
1,36,0.0001826538470026918,0.6269592476489029,convae,FDEI,leg
1,37,0.00016288165026099704,0.6442006269592476,convae,FDEI,leg
1,38,0.00017994116857823932,0.6410658307210031,convae,FDEI,leg
1,39,0.0001778528600350285,0.6316614420062696,convae,FDEI,leg
1,40,0.00015742910780585336,0.6379310344827587,convae,FDEI,leg
2,1,0.03611709131448905,0.4583333333333333,convae,FDEI,leg
2,2,0.0034904635740075902,0.5016025641025641,convae,FDEI,leg
2,3,0.0015550379644579228,0.4983974358974359,convae,FDEI,leg
2,4,0.00098477582966107,0.5016025641025641,convae,FDEI,leg
2,5,0.0007799930266004411,0.5128205128205128,convae,FDEI,leg
2,6,0.000637585097112875,0.5224358974358974,convae,FDEI,leg
2,7,0.0005811490804467055,0.5496794871794871,convae,FDEI,leg
2,8,0.0005120939346925704,0.5272435897435898,convae,FDEI,leg
2,9,0.00044514603692838266,0.5336538461538461,convae,FDEI,leg
2,10,0.0004268968284491561,0.546474358974359,convae,FDEI,leg
2,11,0.00038001900549345887,0.5480769230769231,convae,FDEI,leg
2,12,0.00036273302064318417,0.530448717948718,convae,FDEI,leg
2,13,0.00034437666226440886,0.5336538461538461,convae,FDEI,leg
2,14,0.00032707020210188535,0.5192307692307692,convae,FDEI,leg
2,15,0.00030391373797247886,0.5272435897435898,convae,FDEI,leg
2,16,0.0002996404244847046,0.5416666666666666,convae,FDEI,leg
2,17,0.00028921769017149724,0.5352564102564102,convae,FDEI,leg
2,18,0.00028844606022156486,0.5416666666666666,convae,FDEI,leg
2,19,0.00028386527236271203,0.5320512820512822,convae,FDEI,leg
2,20,0.00025830957824282436,0.5416666666666667,convae,FDEI,leg
2,21,0.00024655721572770594,0.5320512820512822,convae,FDEI,leg
2,22,0.00023780376726525033,0.532051282051282,convae,FDEI,leg
2,23,0.00023096817347649526,0.5352564102564102,convae,FDEI,leg
2,24,0.00023571262391942533,0.5432692307692308,convae,FDEI,leg
2,25,0.0002140604874788256,0.5144230769230769,convae,FDEI,leg
2,26,0.00021007955040508303,0.5192307692307692,convae,FDEI,leg
2,27,0.00022092864975632409,0.5352564102564102,convae,FDEI,leg
2,28,0.00020782203343089076,0.5256410256410257,convae,FDEI,leg
2,29,0.0002001701823483977,0.5496794871794872,convae,FDEI,leg
2,30,0.0002053662657222453,0.5496794871794872,convae,FDEI,leg
2,31,0.0001940640908933022,0.5288461538461539,convae,FDEI,leg
2,32,0.00018810252250142675,0.5176282051282051,convae,FDEI,leg
2,33,0.00018872245604594843,0.5448717948717948,convae,FDEI,leg
2,34,0.00021222436417582145,0.5288461538461539,convae,FDEI,leg
2,35,0.0001725915803637412,0.5224358974358974,convae,FDEI,leg
2,36,0.00016916623065322807,0.530448717948718,convae,FDEI,leg
2,37,0.00018346483413438666,0.5384615384615384,convae,FDEI,leg
2,38,0.0001779250837218083,0.5352564102564102,convae,FDEI,leg
2,39,0.00017610090294382477,0.5560897435897436,convae,FDEI,leg
2,40,0.00016459821963178657,0.5272435897435898,convae,FDEI,leg
3,1,0.034321147231816236,0.39901477832512317,convae,FDEI,leg
3,2,0.003161608735959367,0.35467980295566504,convae,FDEI,leg
3,3,0.001389678676935787,0.3251231527093596,convae,FDEI,leg
3,4,0.0009430165288667623,0.3382594417077176,convae,FDEI,leg
3,5,0.0007181994563326492,0.3382594417077176,convae,FDEI,leg
3,6,0.0006091953531353126,0.3448275862068966,convae,FDEI,leg
3,7,0.0005415143433428889,0.33661740558292286,convae,FDEI,leg
3,8,0.0004989312326860317,0.3497536945812808,convae,FDEI,leg
3,9,0.0004279169802269548,0.3382594417077176,convae,FDEI,leg
3,10,0.0004126570489151647,0.3185550082101806,convae,FDEI,leg
3,11,0.00037420144221884965,0.3316912972085386,convae,FDEI,leg
3,12,0.0003454548137500278,0.33661740558292286,convae,FDEI,leg
3,13,0.0003685322873822366,0.3300492610837439,convae,FDEI,leg
3,14,0.0003189537334330046,0.32840722495894914,convae,FDEI,leg
3,15,0.0003090597267559094,0.34318555008210183,convae,FDEI,leg
3,16,0.0002815093047895565,0.32676518883415434,convae,FDEI,leg
3,17,0.00027893734093956677,0.32183908045977017,convae,FDEI,leg
3,18,0.0002682591599737692,0.32019704433497537,convae,FDEI,leg
3,19,0.00025827338706494314,0.3234811165845649,convae,FDEI,leg
3,20,0.00025639380437007656,0.33661740558292286,convae,FDEI,leg
