detector,modality,crop,recording,pass,cow_id,score_1_3,anomaly,max_concurrent,group,score,fold
patchcore,HEI_comb2,leg,1,1,582.0,2,1,2,582.0,5.515552997589111,2
patchcore,HEI_comb2,leg,1,2,403.0,2,1,2,403.0,5.761466770637326,4
patchcore,HEI_comb2,leg,2,1,578.0,1,0,2,578.0,5.760794162750244,3
patchcore,HEI_comb2,leg,2,2,603.0,1,0,2,603.0,5.877747524868358,3
patchcore,HEI_comb2,leg,3,1,431.0,1,0,2,431.0,5.819067516842404,1
patchcore,HEI_comb2,leg,3,2,555.0,2,1,2,555.0,5.801614387615307,0
patchcore,HEI_comb2,leg,3,3,766.0,2,1,2,766.0,6.148600437023021,3
patchcore,HEI_comb2,leg,4,1,550.0,1,0,2,550.0,5.596019928271954,0
patchcore,HEI_comb2,leg,4,2,419.0,1,0,2,419.0,5.518701993502104,1
patchcore,HEI_comb2,leg,6,1,416.0,1,0,1,416.0,5.786901984895978,0
patchcore,HEI_comb2,leg,7,1,568.0,1,0,3,568.0,5.95948810780302,3
patchcore,HEI_comb2,leg,7,2,,1,0,3,unknown,6.055063388965748,1
patchcore,HEI_comb2,leg,7,3,411.0,2,1,3,411.0,5.727361889772637,3
patchcore,HEI_comb2,leg,8,1,319.0,1,0,3,319.0,5.81586492061615,1
patchcore,HEI_comb2,leg,8,2,325.0,1,0,3,325.0,6.105666753017541,4
patchcore,HEI_comb2,leg,8,3,344.0,2,1,3,344.0,6.053869292140007,0
patchcore,HEI_comb2,leg,8,4,322.0,2,1,3,322.0,5.805859795323125,0
patchcore,HEI_comb2,leg,9,1,891.0,1,0,1,891.0,6.285157794952393,4
patchcore,HEI_comb2,leg,10,1,566.0,1,0,2,566.0,5.93148314325433,4
patchcore,HEI_comb2,leg,10,2,743.0,2,1,2,743.0,5.922415779858101,3
patchcore,HEI_comb2,leg,10,3,2928.0,1,0,2,2928.0,5.806459740894597,2
patchcore,HEI_comb2,leg,11,1,755.0,1,0,3,755.0,6.091124290643736,4
patchcore,HEI_comb2,leg,11,2,884.0,2,1,3,884.0,6.170587951486761,4
patchcore,HEI_comb2,leg,11,3,739.0,2,1,3,739.0,5.934530889987945,4
patchcore,HEI_comb2,leg,11,4,554.0,2,1,3,554.0,5.823461329683345,1
patchcore,HEI_comb2,leg,11,5,313.0,1,0,3,313.0,5.594620876312256,0
patchcore,HEI_comb2,leg,11,6,890.0,1,0,3,890.0,6.3854221008919385,0
patchcore,HEI_comb2,leg,11,7,328.0,2,1,3,328.0,6.983118209433048,4
patchcore,HEI_comb2,leg,11,8,373.0,1,0,3,373.0,6.07368785684759,3
patchcore,HEI_comb2,leg,12,1,879.0,1,0,2,879.0,6.564510804635507,2
patchcore,HEI_comb2,leg,12,2,826.0,2,1,2,826.0,6.221367696921031,1
patchcore,HEI_comb2,leg,13,1,884.0,3,1,1,884.0,6.075141344314966,4
patchcore,HEI_comb2,leg,14,1,1450.0,2,1,3,1450.0,6.180078808466593,0
patchcore,HEI_comb2,leg,14,2,865.0,2,1,3,865.0,5.870452753702799,1
patchcore,HEI_comb2,leg,14,3,339.0,2,1,3,339.0,6.611454688178169,1
patchcore,HEI_comb2,leg,14,4,301.0,1,0,3,301.0,6.103927839886058,4
patchcore,HEI_comb2,leg,14,5,328.0,2,1,3,328.0,6.217843755762628,4
patchcore,HEI_comb2,leg,14,6,817.0,1,0,3,817.0,6.313054398792546,2
patchcore,HEI_comb2,leg,15,1,775.0,2,1,1,775.0,5.955658561304996,4
patchcore,HEI_comb2,leg,16,1,319.0,1,0,1,319.0,6.195198927606855,1
patchcore,HEI_comb2,leg,17,1,825.0,2,1,1,825.0,5.9557315031687414,2
