fold,epoch,train_loss,heldout_auroc,detector,modality,crop
0,1,0.022918563274669006,0.6785714285714286,stfpm,FDEI,leg
0,2,0.013367795094455051,0.6770186335403727,stfpm,FDEI,leg
0,3,0.011259364524395807,0.6754658385093167,stfpm,FDEI,leg
0,4,0.010045895724787542,0.6692546583850931,stfpm,FDEI,leg
0,5,0.009220870952104386,0.670807453416149,stfpm,FDEI,leg
0,6,0.008697120519997634,0.656832298136646,stfpm,FDEI,leg
0,7,0.008444103697219039,0.6645962732919255,stfpm,FDEI,leg
0,8,0.008171461808169201,0.6677018633540373,stfpm,FDEI,leg
0,9,0.007950964580795996,0.6645962732919255,stfpm,FDEI,leg
0,10,0.007697891734115116,0.6754658385093167,stfpm,FDEI,leg
0,11,0.007678443891986027,0.6614906832298137,stfpm,FDEI,leg
0,12,0.00751441738870897,0.6614906832298136,stfpm,FDEI,leg
0,13,0.00714529224541716,0.6583850931677019,stfpm,FDEI,leg
0,14,0.007207336483366666,0.6506211180124224,stfpm,FDEI,leg
0,15,0.0071594158748405495,0.6506211180124224,stfpm,FDEI,leg
0,16,0.008211769891605996,0.6754658385093167,stfpm,FDEI,leg
0,17,0.007702974162860265,0.6537267080745341,stfpm,FDEI,leg
0,18,0.006847632705459518,0.6708074534161491,stfpm,FDEI,leg
0,19,0.006638670716098179,0.6708074534161491,stfpm,FDEI,leg
0,20,0.006578068593645485,0.6754658385093169,stfpm,FDEI,leg
0,21,0.006918269308421812,0.6754658385093167,stfpm,FDEI,leg
0,22,0.00732115051806104,0.6599378881987578,stfpm,FDEI,leg
0,23,0.007261242835526559,0.6739130434782609,stfpm,FDEI,leg
0,24,0.007022396112012781,0.65527950310559,stfpm,FDEI,leg
0,25,0.0070277072448362895,0.6630434782608695,stfpm,FDEI,leg
0,26,0.00650199049338231,0.6692546583850931,stfpm,FDEI,leg
0,27,0.006236024809022022,0.6692546583850931,stfpm,FDEI,leg
0,28,0.006194731333950906,0.6739130434782609,stfpm,FDEI,leg
0,29,0.007774580446500775,0.6770186335403727,stfpm,FDEI,leg
0,30,0.00665841692429938,0.6785714285714286,stfpm,FDEI,leg
0,31,0.006470825526643652,0.687888198757764,stfpm,FDEI,leg
0,32,0.006107248838785264,0.6785714285714286,stfpm,FDEI,leg
0,33,0.0060206648874957785,0.7018633540372671,stfpm,FDEI,leg
0,34,0.006487673271676453,0.6878881987577639,stfpm,FDEI,leg
0,35,0.006002233134304528,0.6909937888198758,stfpm,FDEI,leg
0,36,0.005996812848371911,0.7204968944099379,stfpm,FDEI,leg
0,37,0.00617748648792954,0.6847826086956522,stfpm,FDEI,leg
0,38,0.005744359039770465,0.68944099378882,stfpm,FDEI,leg
0,39,0.005652622654776987,0.6863354037267081,stfpm,FDEI,leg
0,40,0.0055240396758450315,0.6972049689440993,stfpm,FDEI,leg
1,1,0.022912210088865383,0.7241379310344829,stfpm,FDEI,leg
1,2,0.013390533084808021,0.731974921630094,stfpm,FDEI,leg
1,3,0.01128859477607435,0.731974921630094,stfpm,FDEI,leg
1,4,0.009930885588195224,0.725705329153605,stfpm,FDEI,leg
1,5,0.009187091375643577,0.7319749216300939,stfpm,FDEI,leg
1,6,0.00883364794234805,0.7351097178683386,stfpm,FDEI,leg
1,7,0.00836636653752037,0.7304075235109717,stfpm,FDEI,leg
1,8,0.008271589339774848,0.7366771159874608,stfpm,FDEI,leg
1,9,0.007892214119469774,0.7272727272727273,stfpm,FDEI,leg
1,10,0.007735640619556875,0.7398119122257053,stfpm,FDEI,leg
1,11,0.007581478491456271,0.738244514106583,stfpm,FDEI,leg
1,12,0.007367431625820769,0.744514106583072,stfpm,FDEI,leg
1,13,0.00722901252116323,0.7413793103448276,stfpm,FDEI,leg
1,14,0.00719779595305823,0.7413793103448276,stfpm,FDEI,leg
1,15,0.006894864625077763,0.74294670846395,stfpm,FDEI,leg
1,16,0.008145829724427057,0.7257053291536049,stfpm,FDEI,leg
1,17,0.007441691393934401,0.7429467084639498,stfpm,FDEI,leg
1,18,0.006960505311145972,0.7366771159874608,stfpm,FDEI,leg
1,19,0.006990119771999748,0.7272727272727273,stfpm,FDEI,leg
1,20,0.0068915205460562765,0.7366771159874609,stfpm,FDEI,leg
1,21,0.0077606959668987015,0.7304075235109717,stfpm,FDEI,leg
1,22,0.006928666874352532,0.7398119122257054,stfpm,FDEI,leg
1,23,0.006881557133893185,0.7460815047021945,stfpm,FDEI,leg
1,24,0.006730719552088081,0.7523510971786834,stfpm,FDEI,leg
1,25,0.006498387414395384,0.7445141065830722,stfpm,FDEI,leg
1,26,0.006417015597596112,0.7398119122257054,stfpm,FDEI,leg
1,27,0.006786772195824853,0.755485893416928,stfpm,FDEI,leg
1,28,0.006368636962633104,0.7460815047021943,stfpm,FDEI,leg
1,29,0.006318649068085184,0.7507836990595611,stfpm,FDEI,leg
1,30,0.007992200457884993,0.7257053291536051,stfpm,FDEI,leg
1,31,0.007814076667372393,0.7351097178683386,stfpm,FDEI,leg
1,32,0.00694666560231327,0.7351097178683386,stfpm,FDEI,leg
1,33,0.007191486805323246,0.7335423197492162,stfpm,FDEI,leg
1,34,0.006876303726741529,0.7351097178683386,stfpm,FDEI,leg
1,35,0.006477120848876337,0.7492163009404389,stfpm,FDEI,leg
1,36,0.006270294178236245,0.7429467084639498,stfpm,FDEI,leg
1,37,0.006068143377200325,0.7476489028213166,stfpm,FDEI,leg
1,38,0.005977314248893569,0.7492163009404389,stfpm,FDEI,leg
1,39,0.005885369171525222,0.7398119122257054,stfpm,FDEI,leg
1,40,0.0058160858667551845,0.7382445141065831,stfpm,FDEI,leg
2,1,0.023318173665479898,0.5961538461538461,stfpm,FDEI,leg
2,2,0.013797451844701884,0.5689102564102565,stfpm,FDEI,leg
2,3,0.01123975281597184,0.5817307692307692,stfpm,FDEI,leg
2,4,0.009862449085146396,0.5881410256410257,stfpm,FDEI,leg
2,5,0.00909774221001579,0.5801282051282051,stfpm,FDEI,leg
2,6,0.008586349384040513,0.5833333333333334,stfpm,FDEI,leg
2,7,0.008300108494228135,0.5833333333333333,stfpm,FDEI,leg
2,8,0.008185882200216541,0.5817307692307693,stfpm,FDEI,leg
2,9,0.007789131230141294,0.5849358974358975,stfpm,FDEI,leg
2,10,0.0077828372142450825,0.5817307692307692,stfpm,FDEI,leg
